ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Олександр Богданіш,False,147,119,149,139.2
Тетяна Тарасіш,True,102,143,185,139.2
Марія Маріїш,False,116,177,132,139.1
Анна Іриниш,False,137,164,117,139.1
Віктор Анатоліїш,True,169,135,103,139.0
Михайло Тетяниш,False,178,115,111,139.0
Іванна Неборачко,False,122,168,132,138.8
Роман Наталіїш,False,101,143,185,138.8
Тарас Вікторіїш,True,161,142,106,138.8
Тарас Михайлиш,True,143,105,167,138.8
Іван Неборачко,False,119,109,195,138.8
Ігор Маріїш,True,122,166,134,138.79999999999998
Петро Ніниш,False,118,157,148,138.70000000000002
Віктор Михайлиш,True,112,116,197,138.7
Михайло Ярославиш,False,111,121,193,138.6
Людмила Іриниш,True,168,114,124,138.6
Павло Іванниш,False,162,101,145,138.6
Олег Наталіїш,False,145,155,113,138.4
Іванна Михайлиш,True,148,117,147,138.4
Тарас Дмитришенко,True,106,166,154,138.4
Вікторія Артеміш,True,154,156,100,138.4
Олександр Петріш,False,147,164,101,138.3
Ярослава Ганниш,False,126,188,105,138.3
Дмитро Алібіба,True,150,158,103,138.3
Віктор Софіїш,True,126,172,121,138.3
Марія Тетяниш,True,179,108,114,138.2
Роман Тетяниш,True,104,185,137,138.2
Софія Алібіба,False,124,170,125,138.1
Ярослава Ілляш,True,135,175,105,138.0
Іван Товтиш,True,165,119,121,138.0
Богдан Анатоліїш,True,117,131,173,138.0
Ніна Алібіба,False,178,112,110,137.8
Максим Дмитришенко,False,142,158,112,137.8
Людмила Загвойко,False,133,115,167,137.8
Іван Петріш,True,120,106,193,137.7
Роман Олегіш,False,113,117,191,137.60000000000002
Ганна Тетяниш,True,107,172,144,137.6
Іван Артеміш,True,112,171,138,137.5
Анастасія Іваниш,True,114,107,199,137.4
Марія Максиміш,False,152,105,150,137.3
Катерина Софіїш,False,115,161,143,137.2
Дмитро Оксаниш,True,124,176,116,137.2
Ольга Максиміш,True,121,161,135,137.2
Оксана Вікторіїш,False,123,162,131,137.10000000000002
Віктор Анниш,False,126,156,133,137.1
Тетяна Володимириш,False,183,109,104,137.1
Катерина Неборачко,True,114,170,135,137.1
Максим Анниш,False,101,179,143,137.0
Лідія Ганниш,False,104,130,188,137.0
Сергій Іриниш,False,122,128,166,137.0
Анастасія Вікторіш,False,134,140,138,137.0
Ірина Софіїш,True,178,111,108,136.9
Іванна Сергіїш,False,160,126,117,136.9
Оксана Анатоліїш,True,166,100,135,136.9
Юлія Романіш,True,139,159,112,136.9
Тарас Олениш,False,135,108,168,136.8
Марта Ілляш,False,147,128,132,136.8
Максим Олегіш,False,123,192,100,136.8
Лідія Оксаниш,False,177,118,102,136.79999999999998
Богдан Петріш,True,101,139,182,136.7
Олег Людмилиш,False,115,195,107,136.6
Іван Богданіш,True,105,167,148,136.5
Вікторія Сергіїш,False,117,186,113,136.5
Михайло Іванниш,True,107,126,186,136.39999999999998
Максим Товтиш,True,134,145,131,136.39999999999998
Лідія Загвойко,False,156,137,109,136.2
Ярослава Дмитришенко,False,110,156,151,136.1
Артем Тетяниш,False,137,131,140,136.1
Ярослава Вікторіш,True,173,105,118,136.1
Ольга Петріш,False,125,173,114,136.1
Ганна Маріїш,True,126,116,169,135.9
Марта Ніниш,True,105,140,173,135.9
Ніна Дмитришенко,True,107,200,110,135.8
Оксана Ігоріш,True,146,131,127,135.8
Олександр Ковтун,True,101,198,120,135.8
Петро Олександріш,False,179,109,105,135.8
Ігор Ковтун,False,136,103,168,135.70000000000002
Павло Вікторіш,False,118,109,186,135.7
Ольга Загвойко,False,127,166,117,135.7
Дмитро Сергіїш,False,135,106,166,135.6
Лідія Андріїш,True,162,125,111,135.6
Іван Маріїш,True,120,140,152,135.6
Андрій Ганниш,True,125,121,164,135.5
Анастасія Володимириш,True,116,109,188,135.5
Богдан Вікторіш,False,128,176,105,135.5
Ярослав Тарасіш,False,163,125,109,135.4
Богдан Ковтун,False,100,165,153,135.4
Іванна Ігоріш,True,136,147,123,135.4
Анатолій Олениш,False,100,169,149,135.39999999999998
Михайло Алібіба,True,104,180,132,135.2
Ярослава Товтиш,True,137,112,156,135.2
Ольга Лідіїш,False,137,151,117,135.2
Петро Дмитріш,False,167,123,105,135.2
Марія Ковтун,True,139,107,158,135.1
Павло Анатоліїш,True,145,142,115,135.1
Лідія Михайлиш,False,100,125,192,135.1
Петро Сергіїш,True,145,137,120,135.1
Наталія Анниш,True,135,165,105,135.0
Артем Іваниш,False,114,193,105,135.0
Михайло Дмитришенко,True,104,163,148,134.9
Ірина Іваниш,False,134,104,167,134.9
Софія Товтиш,True,133,116,156,134.8
Іван Іваниш,False,124,154,130,134.8
Ігор Людмилиш,True,102,130,183,134.70000000000002
Ярослава Олегіш,False,132,119,154,134.7
Тетяна Ковтун,True,140,113,149,134.6
Людмила Тетяниш,True,170,111,111,134.6
Олександр Олександріш,False,145,140,115,134.5
Вікторія Дмитришенко,False,109,190,113,134.5
Андрій Андріїш,True,118,188,103,134.5
Андрій Катериниш,True,166,116,111,134.5
Дмитро Катериниш,False,172,101,118,134.5
Ольга Олексіїш,True,159,104,132,134.4
Вікторія Максиміш,True,100,170,144,134.2
Ярослава Лідіїш,False,115,155,139,134.2
Ілля Ніниш,False,123,127,156,134.10000000000002
Андрій Артеміш,False,144,127,128,134.1
Дмитро Максиміш,True,101,162,150,134.0
Наталія Іванниш,True,123,164,118,133.8
Тарас Ганниш,False,147,139,111,133.8
Максим Ковтун,True,122,173,110,133.7
Тетяна Ігоріш,True,131,101,170,133.7
Богдан Ганниш,True,149,114,133,133.7
Артем Анниш,True,110,179,120,133.7
Петро Романіш,False,151,124,120,133.6
Максим Іриниш,False,157,133,103,133.6
Марта Вікторіїш,True,108,192,109,133.5
Анастасія Неборачко,True,144,137,116,133.5
Віктор Товтиш,False,119,176,110,133.4
Віктор Лідіїш,False,140,143,115,133.4
Вікторія Олексіїш,True,104,137,169,133.4
Максим Наталіїш,True,125,167,111,133.39999999999998
Ілля Людмилиш,True,112,167,128,133.3
Ганна Ярославіш,True,109,147,152,133.3
Марія Анниш,True,121,142,141,133.3
Олег Богданіш,False,163,101,126,133.3
Максим Михайлиш,False,118,151,136,133.3
Марта Катериниш,True,114,145,147,133.2
Олена Іриниш,False,120,112,172,133.2
Максим Олексіїш,False,123,104,176,133.2
Ніна Ярославиш,True,105,148,156,133.2
Ілля Ковтун,True,120,110,174,133.2
Володимир Дмитришенко,False,179,100,105,133.10000000000002
Ярослав Романіш,True,149,108,137,133.1
Ярослав Ігоріш,True,104,147,158,133.1
Катерина Олександріш,False,122,121,160,133.1
Дмитро Олексіїш,False,106,195,107,133.0
Іванна Катериниш,False,112,103,191,133.0
Ольга Наталіїш,False,100,182,128,133.0
Петро Петріш,False,106,105,197,133.0
Оксана Тарасіш,False,126,172,103,132.9
Ольга Ярославіш,False,168,101,118,132.9
Ярослава Софіїш,True,125,167,109,132.79999999999998
Тетяна Артеміш,False,150,132,110,132.6
Володимир Оксаниш,False,129,107,163,132.6
Софія Лідіїш,True,101,191,116,132.5
Марія Ігоріш,False,136,124,136,132.39999999999998
Ольга Вікторіш,True,105,189,112,132.29999999999998
Ніна Максиміш,True,104,152,150,132.2
Віктор Романіш,False,116,166,120,132.2
Ольга Ганниш,True,107,167,131,132.2
Марта Ігоріш,False,112,100,191,132.10000000000002
Вікторія Людмилиш,True,127,126,145,132.1
Ніна Олексіїш,False,120,145,135,132.0
Петро Алібіба,False,153,112,124,132.0
Ольга Тетяниш,True,108,190,106,132.0
Віктор Дмитришенко,False,152,108,129,131.9
Богдан Ярославиш,True,155,111,122,131.9
Артем Сергіїш,True,122,120,157,131.9
Іванна Людмилиш,True,125,164,109,131.89999999999998
Ганна Дмитришенко,False,121,128,150,131.8
Олег Ганниш,True,154,129,105,131.8
Марта Алібіба,False,106,196,102,131.8
Віктор Іванниш,False,146,106,138,131.6
Вікторія Маріїш,False,101,180,124,131.6
Олена Товтиш,False,119,109,171,131.6
Людмила Анниш,False,148,137,104,131.5
Олексій Софіїш,True,145,110,135,131.5
Петро Іваниш,True,137,116,139,131.29999999999998
Володимир Анатоліїш,False,112,161,127,131.2
Тарас Загвойко,False,124,129,143,131.2
Олександр Дмитришенко,False,127,144,124,131.2
Олександр Дмитріш,True,111,142,147,131.1
Тарас Ярославиш,True,159,116,109,131.1
Анна Ковтун,True,114,144,141,131.1
Ілля Вікторіїш,False,135,130,127,131.1
Анатолій Богданіш,False,140,141,109,131.0
Ярослава Алібіба,False,143,114,132,131.0
Анна Олегіш,True,155,122,108,131.0
Ігор Ігоріш,True,109,120,171,130.89999999999998
Віктор Ілляш,False,135,101,155,130.8
Ірина Лідіїш,False,108,106,186,130.8
Ганна Петріш,False,101,134,167,130.7
Павло Богданіш,False,119,127,150,130.7
Володимир Іваниш,True,167,106,107,130.7
Ірина Артеміш,False,140,109,140,130.7
Анатолій Неборачко,False,121,124,150,130.6
Володимир Вікторіїш,True,114,181,102,130.5
Ярослава Ковтун,True,144,112,131,130.5
Ірина Олександріш,True,112,165,120,130.3
Павло Тетяниш,True,112,119,165,130.0
Іван Олениш,True,108,122,167,129.9
Тетяна Ілляш,False,102,173,124,129.9
Юлія Богданіш,False,122,128,142,129.8
Артем Ніниш,False,101,178,120,129.8
Анатолій Анниш,False,116,128,150,129.8
Володимир Катериниш,False,103,177,118,129.70000000000002
Ярослав Тетяниш,False,147,110,126,129.60000000000002
Анна Олександріш,False,104,104,189,129.5
Дмитро Загвойко,True,142,132,110,129.4
Ольга Ілляш,False,139,146,100,129.4
Ігор Софіїш,True,123,109,158,129.3
Ярослав Анниш,True,111,138,145,129.3
Ольга Ковтун,False,152,104,124,129.2
Наталія Ярославіш,False,107,154,134,129.2
Ніна Олениш,True,113,168,112,129.2
Лідія Іванниш,True,100,151,146,129.1
Олексій Михайлиш,True,112,128,153,129.1
Олексій Тарасіш,True,130,108,149,129.1
Софія Вікторіїш,False,110,113,170,128.9
Ольга Вікторіїш,False,149,131,100,128.9
Людмила Ілляш,False,142,129,111,128.8
Ніна Ніниш,False,141,122,119,128.7
Сергій Артеміш,False,101,161,133,128.6
Михайло Ілляш,False,152,119,107,128.6
Лідія Алібіба,True,106,128,159,128.5
Людмила Іваниш,False,100,195,100,128.5
Тарас Олександріш,True,112,136,143,128.5
